sep=;
Datum;Högstakurs;Lägstakurs;Stängn.kurs;Genomsnittspris;Tot.vol.;Oms;
2008-03-05;954,44;932,32;950,25;0,00;;18960530057;
2008-03-04;962,38;925,26;931,71;0,00;;20194434534;
2008-03-03;964,26;940,92;954,22;0,00;;18389009946;
2008-02-29;972,58;955,79;965,29;0,00;;18586930475;
2008-02-28;988,77;970,84;971,08;0,00;;16557995023;
2008-02-27;986,30;969,53;986,30;0,00;;20768864560;
2008-02-26;982,95;962,43;980,10;0,00;;17778880521;
2008-02-25;963,58;944,98;961,88;0,00;;14428455451;
2008-02-22;959,12;939,51;944,13;0,00;;17882208332;
2008-02-21;972,41;955,02;959,79;0,00;;19137486707;
2008-02-20;966,63;948,02;954,53;0,00;;19261768132;
2008-02-19;977,90;953,52;967,42;0,00;;21298646571;
2008-02-18;964,45;938,73;962,13;0,00;;13056010153;
2008-02-15;957,51;935,03;938,79;0,00;;16959646461;
2008-02-14;967,97;946,94;950,84;0,00;;23128556769;
2008-02-13;950,64;922,45;949,05;0,00;;21284020564;
2008-02-12;946,85;906,87;945,41;0,00;;21925141085;
2008-02-11;920,57;904,23;911,39;0,00;;16232679828;
2008-02-08;933,29;907,50;920,76;0,00;;22685964611;
2008-02-07;951,70;923,16;925,87;0,00;;21358970590;
2008-02-06;951,87;934,27;951,84;0,00;;21353753336;
2008-02-05;979,11;941,24;945,63;0,00;;22663699137;
2008-02-04;988,30;974,83;976,46;0,00;;19536949844;
2008-02-01;983,77;947,21;976,43;0,00;;26874984138;
2008-01-31;952,28;931,16;949,04;0,00;;27136814626;
2008-01-30;957,94;944,73;951,14;0,00;;17715317580;
2008-01-29;959,71;949,09;956,97;0,00;;17439033674;
2008-01-28;960,22;933,92;949,08;0,00;;15373590773;
2008-01-25;977,93;956,44;961,69;0,00;;19949209311;
2008-01-24;967,63;923,70;958,55;0,00;;24732096319;
2008-01-23;967,66;914,43;921,28;0,00;;26996861849;
2008-01-22;959,30;874,79;955,93;0,00;;36597016438;
2008-01-21;957,24;912,93;917,75;0,00;;28634315177;
2008-01-18;982,56;953,01;957,63;0,00;;22031304754;
2008-01-17;986,80;961,50;966,29;0,00;;22661306648;
2008-01-16;987,11;951,88;965,63;0,00;;28197146503;
2008-01-15;1008,24;967,12;972,15;0,00;;20832850620;
2008-01-14;1011,03;984,47;1008,00;0,00;;18874304461;
2008-01-11;996,05;980,25;987,94;0,00;;23165032122;
2008-01-10;1015,32;982,23;989,70;0,00;;22992209968;
2008-01-09;1023,56;998,67;1003,69;0,00;;24828797349;
2008-01-08;1035,80;1009,32;1024,42;0,00;;21019104128;
2008-01-07;1024,52;999,80;1011,49;0,00;;19914375162;
2008-01-04;1051,63;1012,58;1014,63;0,00;;19638257384;
2008-01-03;1061,99;1038,90;1050,61;0,00;;15298851377;
2008-01-02;1081,69;1056,33;1058,37;0,00;;10527035831;
2007-12-28;1083,43;1067,82;1081,44;0,00;;12691665753;
2007-12-27;1088,08;1073,14;1073,66;0,00;;9233389736;
2007-12-21;1081,15;1061,57;1078,93;0,00;;13244756664;
2007-12-20;1074,84;1059,52;1059,99;0,00;;12050566882;
2007-12-19;1072,36;1058,39;1064,47;0,00;;17763613416;
2007-12-18;1079,19;1059,78;1064,62;0,00;;15503275302;
2007-12-17;1096,10;1067,03;1067,85;0,00;;13746046929;
2007-12-14;1110,34;1087,30;1097,69;0,00;;14527789745;
2007-12-13;1129,76;1099,02;1102,12;0,00;;16831531898;
2007-12-12;1137,09;1111,52;1129,88;0,00;;20133194246;
2007-12-11;1136,59;1120,45;1131,58;0,00;;16977312726;
2007-12-10;1136,82;1114,05;1130,90;0,00;;13495455604;
2007-12-07;1120,86;1105,84;1119,70;0,00;;13446950114;
2007-12-06;1123,01;1095,06;1105,23;0,00;;18974594102;
2007-12-05;1103,64;1079,93;1101,87;0,00;;18631429149;
2007-12-04;1104,20;1076,30;1081,22;0,00;;18659144007;
2007-12-03;1112,11;1098,58;1102,39;0,00;;14484845268;
2007-11-30;1112,40;1098,14;1106,71;0,00;;23319838782;
2007-11-29;1105,09;1089,46;1099,11;0,00;;19506311297;
2007-11-28;1095,08;1051,51;1094,36;0,00;;21161137700;
2007-11-27;1069,11;1046,48;1058,63;0,00;;18256194587;
2007-11-26;1084,97;1057,03;1062,65;0,00;;17238693805;
2007-11-23;1063,89;1052,57;1055,93;0,00;;14936745748;
2007-11-22;1071,69;1050,31;1053,64;0,00;;18201927034;
2007-11-21;1073,30;1051,03;1059,08;0,00;;30256106755;
2007-11-20;1093,14;1051,69;1076,95;0,00;;31069982606;
2007-11-19;1106,52;1058,77;1065,74;0,00;;24665929642;
2007-11-16;1103,24;1087,23;1096,69;0,00;;22791465033;
2007-11-15;1125,11;1094,19;1102,59;0,00;;22670182411;
2007-11-14;1138,93;1107,61;1121,57;0,00;;24070093769;
2007-11-13;1125,85;1104,97;1120,29;0,00;;26578992379;
2007-11-12;1129,57;1103,37;1126,00;0,00;;18186939424;
2007-11-09;1152,84;1111,55;1115,09;0,00;;23858214850;
2007-11-08;1151,70;1128,82;1145,49;0,00;;26404077699;
2007-11-07;1171,22;1143,20;1150,38;0,00;;20498353275;
2007-11-06;1171,86;1159,83;1163,21;0,00;;19025997267;
2007-11-05;1159,15;1143,66;1157,55;0,00;;17759660626;
2007-11-02;1167,51;1148,13;1153,22;0,00;;10741162507;
2007-11-01;1187,42;1156,60;1168,49;0,00;;23171575963;
2007-10-31;1183,95;1162,87;1183,20;0,00;;21657818365;
2007-10-30;1175,80;1164,10;1170,35;0,00;;20416200917;
2007-10-29;1183,87;1172,61;1176,62;0,00;;16301698892;
2007-10-26;1181,42;1157,97;1173,31;0,00;;27141214739;
2007-10-25;1179,85;1159,95;1172,48;0,00;;26881570573;
2007-10-24;1183,20;1154,32;1158,83;0,00;;30000022497;
2007-10-23;1179,08;1147,63;1175,39;0,00;;25101946707;
2007-10-22;1167,98;1137,67;1145,87;0,00;;23245934860;
2007-10-19;1187,06;1167,55;1169,69;0,00;;19618800216;
2007-10-18;1210,03;1183,43;1187,36;0,00;;26998471174;
2007-10-17;1213,86;1198,45;1206,86;0,00;;27399715316;
2007-10-16;1211,68;1192,43;1203,95;0,00;;66160577370;
2007-10-15;1261,72;1245,47;1249,65;0,00;;16014270455;
2007-10-12;1266,11;1248,22;1260,30;0,00;;16714668835;
2007-10-11;1274,45;1258,72;1267,70;0,00;;21330955051;
2007-10-10;1263,76;1255,66;1260,40;0,00;;18985525509;
2007-10-09;1258,91;1245,47;1258,59;0,00;;18099521472;
2007-10-08;1262,06;1248,32;1251,79;0,00;;15051576972;
2007-10-05;1260,60;1239,56;1257,70;0,00;;21356272699;
2007-10-04;1245,88;1230,56;1243,64;0,00;;17255157004;
2007-10-03;1245,28;1232,70;1241,77;0,00;;21104509788;
2007-10-02;1245,63;1230,39;1235,87;0,00;;22525045930;
2007-10-01;1230,72;1211,09;1229,30;0,00;;16647659507;
2007-09-28;1221,54;1211,80;1221,54;0,00;;22758448763;
2007-09-27;1224,54;1197,76;1217,24;0,00;;25512881787;
2007-09-26;1199,10;1185,43;1196,66;0,00;;16946896928;
2007-09-25;1198,25;1177,03;1184,49;0,00;;20576550963;
2007-09-24;1212,75;1198,50;1198,50;0,00;;19612395486;
2007-09-21;1215,84;1203,42;1212,54;0,00;;18072573913;
2007-09-20;1220,31;1200,27;1208,32;0,00;;22463287731;
2007-09-19;1222,11;1181,89;1221,77;0,00;;29478088870;
2007-09-18;1180,61;1155,17;1178,97;0,00;;22209747755;
2007-09-17;1179,64;1154,74;1160,75;0,00;;15221783210;
2007-09-14;1196,14;1173,39;1179,76;0,00;;19643078630;
2007-09-13;1198,78;1170,84;1196,63;0,00;;20750463494;
2007-09-12;1180,60;1162,61;1180,60;0,00;;21167216410;
2007-09-11;1173,97;1148,29;1172,42;0,00;;20117485054;
2007-09-10;1168,96;1143,45;1147,20;0,00;;20870061193;
2007-09-07;1193,23;1154,79;1159,95;0,00;;25010651862;
2007-09-06;1207,81;1184,91;1190,67;0,00;;20074237762;
2007-09-05;1228,60;1197,64;1197,64;0,00;;20806155306;
2007-09-04;1226,60;1210,38;1226,08;0,00;;17333115880;
2007-09-03;1222,75;1213,11;1222,31;0,00;;11911337689;
2007-08-31;1214,84;1198,03;1213,24;0,00;;19911583126;
2007-08-30;1202,54;1179,62;1201,10;0,00;;21746324779;
2007-08-29;1188,03;1156,64;1187,27;0,00;;21684451419;
2007-08-28;1201,57;1170,26;1170,89;0,00;;17961338595;
2007-08-27;1217,00;1199,94;1200,75;0,00;;10680488373;
2007-08-24;1214,68;1189,31;1209,81;0,00;;16940884738;
2007-08-23;1206,43;1192,47;1197,82;0,00;;18729197186;
2007-08-22;1192,00;1170,37;1191,99;0,00;;17153146611;
2007-08-21;1182,77;1157,03;1170,25;0,00;;20793577102;
2007-08-20;1187,34;1164,43;1176,22;0,00;;18666029673;
2007-08-17;1179,47;1126,95;1163,21;0,00;;37618678690;
2007-08-16;1181,99;1137,67;1145,43;0,00;;33602519066;
2007-08-15;1192,31;1169,68;1183,45;0,00;;21192445197;
2007-08-14;1211,43;1191,39;1193,77;0,00;;17299693146;
2007-08-13;1206,37;1171,54;1205,45;0,00;;18990229964;
2007-08-10;1207,61;1163,25;1170,08;0,00;;31842475155;
2007-08-09;1243,85;1198,06;1209,93;0,00;;30640595360;
2007-08-08;1243,50;1217,91;1243,49;0,00;;19639487784;
2007-08-07;1225,13;1204,82;1216,57;0,00;;16902760503;
2007-08-06;1218,81;1198,71;1203,84;0,00;;16290272393;
2007-08-03;1242,15;1217,05;1220,76;0,00;;17364850392;
2007-08-02;1243,13;1222,29;1235,86;0,00;;17431810725;
2007-08-01;1240,83;1206,74;1221,08;0,00;;20425285372;
2007-07-31;1245,43;1229,12;1243,87;0,00;;20048556104;
2007-07-30;1232,41;1213,51;1228,39;0,00;;19004557108;
2007-07-27;1230,56;1200,02;1215,46;0,00;;25764853583;
2007-07-26;1268,36;1210,06;1212,34;0,00;;29769614517;
2007-07-25;1274,41;1255,16;1255,25;0,00;;21641932649;
2007-07-24;1297,19;1274,90;1274,90;0,00;;22408800737;
2007-07-23;1293,67;1280,20;1293,17;0,00;;15481115720;
2007-07-20;1303,60;1283,17;1283,17;0,00;;25995613955;
2007-07-19;1308,45;1292,72;1302,96;0,00;;23073787334;
2007-07-18;1303,58;1289,18;1291,75;0,00;;20826829629;
2007-07-17;1312,90;1298,93;1300,28;0,00;;17923412647;
2007-07-16;1316,44;1306,71;1311,87;0,00;;15587806191;
2007-07-13;1321,83;1304,23;1308,76;0,00;;16490238094;
2007-07-12;1309,63;1282,56;1307,30;0,00;;17104554901;
2007-07-11;1284,60;1271,37;1284,58;0,00;;18282037702;
2007-07-10;1302,34;1279,17;1284,98;0,00;;19694217187;
2007-07-09;1293,28;1278,38;1293,25;0,00;;15408362928;
2007-07-06;1279,82;1271,58;1278,38;0,00;;11624777763;
2007-07-05;1283,45;1271,33;1274,07;0,00;;16874531780;
2007-07-04;1282,55;1273,36;1279,49;0,00;;12660819159;
2007-07-03;1275,45;1255,34;1274,49;0,00;;19062743253;
2007-07-02;1256,62;1243,27;1254,49;0,00;;15419731846;
2007-06-29;1261,91;1247,28;1254,86;0,00;;18711662755;
2007-06-28;1258,83;1242,33;1257,94;0,00;;17447786359;
2007-06-27;1246,52;1229,18;1241,22;0,00;;18830636556;
2007-06-26;1249,67;1234,83;1244,47;0,00;;18169068988;
2007-06-25;1251,90;1234,66;1250,16;0,00;;17747606011;
2007-06-21;1276,55;1250,86;1252,88;0,00;;20795644609;
2007-06-20;1286,08;1272,28;1278,52;0,00;;23960296238;
2007-06-19;1290,73;1274,71;1276,61;0,00;;18776948983;
2007-06-18;1288,10;1276,77;1288,09;0,00;;24123585748;
2007-06-15;1279,93;1267,37;1276,03;0,00;;21467592041;
2007-06-14;1269,46;1245,54;1267,73;0,00;;23637751330;
2007-06-13;1247,43;1226,21;1244,43;0,00;;19500738046;
2007-06-12;1259,10;1230,38;1237,40;0,00;;23132426965;
2007-06-11;1254,26;1240,39;1249,70;0,00;;17766174224;
2007-06-08;1243,53;1211,40;1238,91;0,00;;30153737838;
2007-06-07;1279,72;1227,48;1232,80;0,00;;33325338203;
2007-06-05;1291,49;1276,86;1281,04;0,00;;19034691567;
2007-06-04;1296,08;1280,86;1284,82;0,00;;16179564282;
2007-06-01;1293,46;1276,56;1292,02;0,00;;18504095021;
2007-05-31;1281,31;1262,50;1276,32;0,00;;20844276116;
2007-05-30;1270,39;1254,30;1261,27;0,00;;20854212189;
2007-05-29;1280,52;1268,70;1271,01;0,00;;15024065687;
2007-05-28;1276,82;1269,35;1275,09;0,00;;5601897397;
2007-05-25;1275,13;1266,14;1269,04;0,00;;17861502859;
2007-05-24;1284,43;1266,96;1273,09;0,00;;19300612298;
2007-05-23;1279,17;1255,15;1279,17;0,00;;18138459790;
2007-05-22;1270,94;1252,70;1255,49;0,00;;24353035738;
2007-05-21;1278,53;1262,53;1263,30;0,00;;21662576692;
2007-05-18;1272,15;1259,26;1269,46;0,00;;19863560488;
2007-05-16;1261,78;1253,35;1259,27;0,00;;12019165974;
2007-05-15;1261,40;1246,84;1257,60;0,00;;21880673833;
2007-05-14;1255,00;1241,04;1254,45;0,00;;26022547801;
2007-05-11;1244,61;1208,16;1240,39;0,00;;29069195134;
2007-05-10;1243,84;1221,69;1221,69;0,00;;24338907035;
2007-05-09;1249,98;1227,61;1239,70;0,00;;26649884568;
2007-05-08;1272,92;1237,98;1240,59;0,00;;23393440383;
2007-05-07;1273,16;1263,59;1272,62;;;11922508780;
2007-05-04;1266,47;1249,90;1264,19;0,00;;25660404444;
2007-05-03;1268,40;1249,42;1256,75;0,00;;56029963134;
2007-05-02;1274,99;1260,95;1267,79;0,00;;28186828292;
2007-04-30;1277,00;1262,41;1273,83;0,00;;11899395162;
2007-04-27;1274,19;1257,84;1264,61;0,00;;28341201407;
2007-04-26;1280,34;1262,62;1274,80;0,00;;38357816697;
2007-04-25;1269,13;1256,89;1264,73;0,00;;28745291204;
2007-04-24;1278,73;1256,51;1260,99;0,00;;31306114306;
2007-04-23;1285,85;1273,62;1278,43;0,00;;28039457963;
2007-04-20;1287,50;1265,27;1282,18;0,00;;32384243141;
2007-04-19;1270,55;1252,17;1267,38;0,00;;25623230018;
2007-04-18;1277,96;1262,44;1271,75;0,00;;25318717347;
2007-04-17;1280,77;1267,51;1278,27;0,00;;22900839284;
2007-04-16;1277,90;1261,85;1277,64;0,00;;20726319608;
2007-04-13;1263,91;1253,09;1263,53;0,00;;17450935538;
2007-04-12;1255,24;1236,12;1253,21;0,00;;22145869712;
2007-04-11;1263,71;1246,09;1249,19;0,00;;26393953128;
2007-04-10;1258,58;1241,50;1255,73;0,00;;21078670497;
2007-04-05;1244,38;1236,85;1242,18;0,00;;7928729972;
2007-04-04;1250,50;1236,40;1241,43;0,00;;20375652643;
2007-04-03;1247,19;1226,70;1245,57;0,00;;21662935176;
2007-04-02;1225,98;1205,81;1225,98;0,00;;18383475463;
2007-03-30;1220,34;1210,29;1214,41;0,00;;24237621514;
2007-03-29;1215,19;1202,04;1214,28;0,00;;20470242022;
2007-03-28;1214,33;1196,41;1201,14;0,00;;21394055209;
2007-03-27;1219,59;1207,46;1214,63;0,00;;21200028228;
2007-03-26;1222,35;1204,47;1206,26;0,00;;15848553782;
2007-03-23;1226,82;1217,86;1221,85;0,00;;18634779425;
2007-03-22;1228,39;1207,37;1223,57;0,00;;24884254682;
2007-03-21;1209,56;1195,92;1204,67;0,00;;19473192494;
2007-03-20;1196,38;1180,09;1196,26;0,00;;25029804883;
2007-03-19;1190,43;1169,69;1188,73;0,00;;21688560500;
2007-03-16;1177,01;1158,47;1166,98;0,00;;20555533901;
2007-03-15;1166,73;1139,08;1166,73;0,00;;22642292436;
2007-03-14;1172,74;1136,77;1136,83;0,00;;34023157842;
2007-03-13;1194,43;1175,68;1175,75;0,00;;21429780534;
2007-03-12;1201,14;1185,35;1191,53;0,00;;16396514922;
2007-03-09;1197,20;1174,32;1188,88;0,00;;21832641985;
2007-03-08;1187,24;1165,64;1187,24;0,00;;24332097011;
2007-03-07;1167,25;1149,47;1164,44;0,00;;20589317522;
2007-03-06;1160,57;1145,89;1148,57;0,00;;19859462491;
2007-03-05;1156,24;1119,09;1147,93;0,00;;26210673449;
2007-03-02;1169,64;1143,24;1159,55;0,00;;26161465733;
2007-03-01;1176,00;1130,14;1151,18;0,00;;37428759301;
2007-02-28;1180,07;1152,60;1157,84;;;36593340803;
2007-02-27;1228,45;1171,21;1183,07;0,00;;33221044605;
2007-02-26;1232,99;1218,32;1229,65;0,00;;15201376567;
2007-02-23;1219,76;1205,35;1218,32;0,00;;21158055307;
2007-02-22;1217,64;1207,25;1207,73;0,00;;23742915226;
2007-02-21;1218,67;1205,15;1207,26;0,00;;21539385668;
2007-02-20;1225,45;1206,55;1211,47;0,00;;25182105066;
2007-02-19;1226,48;1215,63;1221,45;0,00;;18214114481;
2007-02-16;1220,37;1211,38;1215,04;0,00;;20460661594;
2007-02-15;1222,56;1212,08;1220,37;0,00;;24710272046;
2007-02-14;1212,24;1191,30;1212,24;0,00;;27784941092;
2007-02-13;1193,93;1185,81;1190,10;0,00;;19311980431;
2007-02-12;1200,25;1184,67;1187,12;0,00;;17858322079;
2007-02-09;1201,67;1194,82;1201,15;0,00;;17414011216;
2007-02-08;1205,42;1186,28;1193,62;0,00;;22962657906;
2007-02-07;1207,19;1196,40;1206,02;0,00;;23304974968;
2007-02-06;1206,18;1192,94;1201,03;0,00;;24774240920;
2007-02-05;1196,38;1186,95;1192,64;0,00;;19179184711;
2007-02-02;1191,79;1183,30;1187,09;0,00;;37043266783;
2007-02-01;1201,65;1187,56;1191,71;0,00;;34335223370;
2007-01-31;1193,67;1183,54;1185,98;0,00;;22236410090;
2007-01-30;1191,50;1172,69;1190,26;0,00;;31766079014;
2007-01-29;1181,87;1173,64;1178,88;0,00;;16446812088;
2007-01-26;1185,46;1174,60;1177,35;0,00;;17043434663;
2007-01-25;1192,09;1177,59;1185,82;0,00;;28581781650;
2007-01-24;1181,63;1174,59;1177,89;0,00;;19366929870;
2007-01-23;1183,40;1171,83;1175,13;0,00;;27857112250;
2007-01-22;1190,87;1180,03;1181,35;0,00;;19383269479;
2007-01-19;1182,34;1170,24;1180,57;0,00;;21549326590;
2007-01-18;1181,50;1167,64;1173,59;0,00;;21464488017;
2007-01-17;1180,88;1170,22;1175,90;0,00;;23191052199;
2007-01-16;1178,28;1168,69;1170,63;0,00;;20764627138;
2007-01-15;1177,31;1160,36;1173,87;0,00;;13443702595;
2007-01-12;1165,20;1155,02;1159,46;0,00;;16690181912;
2007-01-11;1161,81;1133,95;1160,04;0,00;;21959644309;
2007-01-10;1142,49;1128,49;1133,05;0,00;;20070548131;
2007-01-09;1153,66;1142,97;1143,09;0,00;;16233329576;
2007-01-08;1151,17;1140,16;1144,48;0,00;;16884337266;
2007-01-05;1148,53;1138,06;1147,22;0,00;;8483252666;
2007-01-04;1156,87;1140,93;1149,58;0,00;;20112508729;
2007-01-03;1164,38;1151,02;1158,38;0,00;;16543977598;
2007-01-02;1164,37;1147,14;1164,12;0,00;;11620098126;
2006-12-29;1153,16;1146,81;1147,27;0,00;;7316034496;
2006-12-28;1151,12;1145,22;1150,07;0,00;;6592112446;
2006-12-27;1151,11;1141,79;1150,25;0,00;;6776706972;
2006-12-22;1145,02;1138,00;1141,49;0,00;;11086492268;
2006-12-21;1139,32;1133,01;1138,45;0,00;;12330614202;
2006-12-20;1140,99;1128,05;1136,45;0,00;;19605278169;
2006-12-19;1137,62;1123,67;1126,55;0,00;;22024804480;
2006-12-18;1144,39;1137,14;1138,82;0,00;;17284139434;
2006-12-15;1139,54;1127,14;1139,05;0,00;;19063901064;
2006-12-14;1133,02;1119,58;1128,93;0,00;;18054820478;
2006-12-13;1132,43;1121,55;1128,69;0,00;;23319278040;
2006-12-12;1130,03;1109,73;1130,03;0,00;;24683374948;
2006-12-11;1111,59;1097,13;1111,59;0,00;;14664083688;
2006-12-08;1097,22;1087,01;1095,93;0,00;;13776589830;
2006-12-07;1097,70;1083,30;1096,19;0,00;;18060020109;
2006-12-06;1092,31;1084,53;1086,48;0,00;;17200556800;
2006-12-05;1090,11;1075,27;1089,62;0,00;;22729368323;
2006-12-04;1075,39;1057,89;1074,67;0,00;;16048091238;
2006-12-01;1078,97;1055,49;1059,84;0,00;;20368539832;
2006-11-30;1088,46;1067,94;1068,07;0,00;;18689671013;
2006-11-29;1085,56;1063,07;1085,14;0,00;;19338477161;
2006-11-28;1066,39;1043,72;1061,87;0,00;;23322744537;
2006-11-27;1090,09;1057,89;1058,07;0,00;;18459927816;
2006-11-24;1107,75;1088,21;1089,75;0,00;;14835913823;
2006-11-23;1111,28;1103,76;1108,65;0,00;;10223722783;
2006-11-22;1119,35;1105,22;1107,53;0,00;;16900094600;
2006-11-21;1111,45;1101,58;1109,55;0,00;;20189122077;
2006-11-20;1108,27;1090,51;1106,54;0,00;;22264909414;
2006-11-17;1113,84;1096,94;1098,82;0,00;;18348657649;
2006-11-16;1121,76;1112,20;1112,24;0,00;;18894905601;
2006-11-15;1118,10;1105,67;1117,95;0,00;;19216958456;
2006-11-14;1113,34;1101,64;1103,27;0,00;;16028455320;
2006-11-13;1107,04;1097,01;1106,59;0,00;;14491836060;
2006-11-10;1105,91;1095,45;1099,37;0,00;;18587331390;
2006-11-09;1116,86;1106,07;1107,17;0,00;;23864483734;
2006-11-08;1109,73;1101,86;1107,58;0,00;;17785715775;
2006-11-07;1110,23;1103,45;1108,71;0,00;;17208316223;
2006-11-06;1102,86;1085,16;1102,86;0,00;;15047722699;
2006-11-03;1087,31;1081,34;1084,86;0,00;;5900403506;
2006-11-02;1093,89;1075,20;1084,96;0,00;;22097519115;
2006-11-01;1096,87;1085,06;1094,91;0,00;;21418908693;
2006-10-31;1089,08;1082,88;1085,56;0,00;;21171961481;
2006-10-30;1087,10;1076,98;1082,87;0,00;;15878835782;
2006-10-27;1099,17;1081,64;1088,30;0,00;;21301708642;
2006-10-26;1106,84;1093,67;1094,62;0,00;;24369693550;
2006-10-25;1107,82;1097,27;1099,81;0,00;;21724526155;
2006-10-24;1101,98;1093,88;1097,79;0,00;;30609149679;
2006-10-23;1101,92;1089,82;1099,16;0,00;;16405776492;
2006-10-20;1098,39;1089,91;1094,22;0,00;;20942924684;
2006-10-19;1095,34;1087,65;1089,89;0,00;;23302825236;
2006-10-18;1092,33;1076,82;1091,28;0,00;;21704294387;
2006-10-17;1093,02;1077,35;1077,50;0,00;;21387445554;
2006-10-16;1095,95;1087,81;1093,30;0,00;;15754587397;
2006-10-13;1098,59;1090,33;1092,12;0,00;;20531315003;
2006-10-12;1097,40;1082,35;1097,27;0,00;;24553195422;
2006-10-11;1083,03;1064,97;1080,17;0,00;;22733958859;
2006-10-10;1071,35;1065,41;1071,30;0,00;;17665565873;
2006-10-09;1067,59;1058,43;1066,93;0,00;;15728101460;
2006-10-06;1063,90;1054,21;1059,82;0,00;;17722544065;
2006-10-05;1060,80;1048,96;1060,34;0,00;;20713846574;
2006-10-04;1047,90;1035,05;1046,87;0,00;;19037467130;
2006-10-03;1043,06;1027,78;1034,15;0,00;;14786188298;
2006-10-02;1047,23;1038,89;1043,36;0,00;;11350075966;
2006-09-29;1046,69;1038,77;1039,34;0,00;;15023882055;
2006-09-28;1044,37;1035,87;1038,70;0,00;;15236969020;
2006-09-27;1041,29;1026,40;1040,65;0,00;;19727450357;
2006-09-26;1027,68;1018,89;1025,20;0,00;;16783525074;
2006-09-25;1033,69;1013,35;1017,35;0,00;;15724404808;
2006-09-22;1039,88;1026,00;1028,69;0,00;;15295670338;
2006-09-21;1045,25;1037,60;1041,08;0,00;;15279475095;
2006-09-20;1042,56;1026,02;1039,97;0,00;;15166484038;
2006-09-19;1034,75;1024,79;1026,69;0,00;;19053380277;
2006-09-18;1036,77;1026,53;1032,11;0,00;;16062224460;
2006-09-15;1031,65;1022,81;1025,47;0,00;;17625053168;
2006-09-14;1033,61;1022,73;1027,87;0,00;;22023632011;
2006-09-13;1023,78;1012,88;1022,14;0,00;;21926038043;
2006-09-12;1012,80;993,11;1011,69;0,00;;19478711263;
2006-09-11;999,68;989,36;993,11;0,00;;12568607252;
2006-09-08;999,20;990,65;999,08;0,00;;12505632961;
2006-09-07;999,56;986,24;989,53;0,00;;16581280614;
2006-09-06;1009,50;999,25;1001,94;0,00;;18454197803;
2006-09-05;1014,82;1005,74;1008,25;0,00;;15521712433;
2006-09-04;1013,43;998,66;1011,58;0,00;;12566627780;
2006-09-01;1001,48;993,35;997,57;0,00;;16765081455;
2006-08-31;999,01;989,73;994,16;0,00;;18998375696;
2006-08-30;996,78;986,66;993,90;0,00;;18555342350;
2006-08-29;991,66;978,90;985,46;0,00;;13231095090;
2006-08-28;980,23;968,68;978,30;0,00;;6291038210;
2006-08-25;979,85;972,21;972,59;0,00;;10737004376;
2006-08-24;978,76;964,67;971,78;0,00;;16805035168;
2006-08-23;982,92;971,96;972,19;0,00;;13256009378;
2006-08-22;985,17;974,98;982,92;0,00;;14784607403;
2006-08-21;981,91;973,03;977,69;0,00;;13276887457;
2006-08-18;983,15;975,36;978,15;0,00;;13453815722;
2006-08-17;980,05;968,08;979,85;0,00;;19413212884;
2006-08-16;969,35;957,21;967,99;0,00;;16050832350;
2006-08-15;960,15;940,54;959,33;0,00;;16258854841;
2006-08-14;947,01;937,24;945,37;0,00;;9952147273;
2006-08-11;941,37;930,46;937,13;0,00;;11784952996;
2006-08-10;939,86;922,66;932,94;0,00;;17096563297;
2006-08-09;942,41;921,66;941,06;0,00;;15622099600;
2006-08-08;938,72;928,75;932,75;0,00;;8891589507;
2006-08-07;943,18;930,58;932,10;0,00;;7955199060;
2006-08-04;949,28;938,38;944,97;0,00;;11216710142;
2006-08-03;943,74;932,74;938,38;0,00;;12586474291;
2006-08-02;942,30;933,24;942,21;0,00;;10606884388;
2006-08-01;946,62;930,65;932,04;0,00;;11227545647;
2006-07-31;961,56;946,22;946,26;0,00;;10047603102;
2006-07-28;955,78;945,06;955,05;0,00;;9650720756;
2006-07-27;953,42;944,11;951,98;0,00;;14038606021;
2006-07-26;945,07;929,89;944,62;0,00;;12853480120;
2006-07-25;937,79;927,82;928,69;0,00;;17296768451;
2006-07-24;931,96;913,41;931,96;0,00;;11586863445;
2006-07-21;928,38;913,14;914,60;0,00;;20216671681;
2006-07-20;935,64;925,55;928,55;0,00;;17084296503;
2006-07-19;929,54;895,36;929,54;0,00;;16119175115;
2006-07-18;906,83;890,62;893,57;0,00;;14117790352;
2006-07-17;908,44;893,87;899,35;0,00;;15518173794;
2006-07-14;920,90;903,87;906,05;0,00;;13128585614;
2006-07-13;937,27;915,90;921,49;0,00;;12938429531;
2006-07-12;946,57;936,23;937,87;;;11623948675;
2006-07-11;951,71;937,82;939,37;0,00;;11866125753;
2006-07-10;954,32;942,11;954,10;0,00;;7159568539;
2006-07-07;959,97;947,30;949,62;0,00;;7610812223;
2006-07-06;961,16;951,25;960,57;0,00;;9036101780;
2006-07-05;964,82;950,58;952,44;0,00;;8303388202;
2006-07-04;967,12;958,58;965,42;0,00;;8969781464;
2006-07-03;963,28;953,32;961,24;0,00;;10667990188;
2006-06-30;960,94;944,92;956,49;0,00;;14733486866;
2006-06-29;943,04;918,36;942,52;0,00;;13186733425;
2006-06-28;926,21;907,61;917,17;0,00;;13168467034;
2006-06-27;935,78;915,98;915,98;0,00;;9026000218;
2006-06-26;934,94;926,23;928,56;0,00;;8661141261;
2006-06-22;941,99;925,05;928,72;0,00;;11904513263;
2006-06-21;926,95;915,67;925,23;0,00;;17486037866;
